bsn,age,has_partner,income,net_worth,work_years,residence_years,is_student,study_grant,zorgtoeslag_eligible,zorgtoeslag_amount,aow_eligible,aow_amount,aow_accrual
999607181,84,True,28664.0,44528.0,46.6001046146823,47.08237418255746,False,0.0,True,2422.06,True,952.0,1.0
999227447,56,True,37814.0,56195.0,32.69438987064265,35.30197410712713,False,0.0,True,2032.64,False,0.0,0.0
999833570,54,True,44475.0,68589.0,24.95032444011598,33.56575087573129,False,0.0,True,1749.14,False,0.0,0.0
999329952,66,False,52792.0,209071.0,30.265182446651593,43.34656414460419,False,0.0,True,0.0,False,0.0,0.0
999611957,18,False,17303.0,98132.0,1.8913715513925904,2.027045411155037,False,0.0,False,0.0,False,0.0,0.0
999926175,64,False,40251.0,1000000.0,30.76367962706614,41.94435047192667,False,0.0,True,0.0,False,0.0,0.0
999736612,65,True,70039.0,57619.0,27.665165160798544,33.87761904523333,False,0.0,True,0.0,False,0.0,0.0
999832541,66,True,57453.0,23415.0,44.44851849838646,38.513380576724366,False,0.0,True,0.0,False,0.0,0.0
999761977,50,True,22085.0,70763.0,25.574397077472472,26.018914384155256,False,0.0,True,2702.06,False,0.0,0.0
999764728,50,True,23917.0,40147.0,18.890134881603913,29.345759542108077,False,0.0,True,2624.09,False,0.0,0.0
999336928,34,True,33756.0,9262.0,16.23235546849933,13.934100573473028,False,0.0,True,2205.34,False,0.0,0.0
999749876,37,True,18972.0,451248.0,19.10971853674614,15.13690512867679,False,0.0,True,0.0,False,0.0,0.0
999938592,68,True,35647.0,134527.0,44.4865919746058,40.082413735382524,False,0.0,True,2124.86,True,952.0,1.0
999537509,69,True,47160.0,22326.0,29.55015318566714,50.0,False,0.0,True,1634.87,True,952.0,1.0
999334974,41,True,84909.0,167067.0,22.086460957502872,22.915482520987396,False,0.0,True,0.0,False,0.0,0.0
999832375,41,True,22412.0,92676.0,21.10098159197007,20.673736236354884,False,0.0,True,2688.15,False,0.0,0.0
999250894,37,False,37401.0,51356.0,14.738200177420145,17.30983075688654,False,0.0,True,1118.24,False,0.0,0.0
999373363,46,True,34833.0,111972.0,16.475646269242702,22.99854925513545,False,0.0,True,2159.51,False,0.0,0.0
999217170,48,True,27108.0,187192.0,18.30654076916863,25.35669378207905,False,0.0,True,0.0,False,0.0,0.0
999128663,69,True,28708.0,297209.0,44.60978088958171,34.910696221850344,False,0.0,True,0.0,True,952.0,1.0
999840668,73,True,15687.0,335190.0,34.10899847615987,50.0,False,0.0,True,0.0,True,952.0,1.0
999557275,52,True,47872.0,34408.0,20.042239744438668,23.421219965773478,False,0.0,True,1604.57,False,0.0,0.0
999139590,51,True,34070.0,16038.0,22.71851963280154,25.674524170737705,False,0.0,True,2191.98,False,0.0,0.0
999431358,73,True,32182.0,134844.0,29.221999506996177,43.949971949544064,False,0.0,True,2272.33,True,952.0,1.0
999374882,78,True,39137.0,73984.0,38.46760097083674,40.17938422877422,False,0.0,True,1976.33,True,952.0,1.0
999729906,44,True,56228.0,11911.0,25.567559069199866,22.838400590608497,False,0.0,True,0.0,False,0.0,0.0
999355188,46,True,25549.0,17262.0,20.178916135390686,21.372226853862998,False,0.0,True,2554.63,False,0.0,0.0
999446094,58,True,52493.0,23353.0,22.755370033966827,36.78809543316518,False,0.0,True,0.0,False,0.0,0.0
999558979,52,True,39433.0,43504.0,33.27851081618581,29.0612260410052,False,0.0,True,1963.73,False,0.0,0.0
999676766,76,True,29116.0,56336.0,45.50844202695365,38.88008806012084,False,0.0,True,2402.82,True,952.0,1.0
999920825,82,True,39389.0,292228.0,50.0,44.6576716919277,False,0.0,True,0.0,True,952.0,1.0
999751844,76,True,52117.0,37675.0,50.0,43.65792320545333,False,0.0,True,0.0,True,952.0,1.0
999818214,80,True,103484.0,109432.0,48.636440866924914,50.0,False,0.0,True,0.0,True,952.0,1.0
999498672,60,False,20482.0,234045.0,26.078664964962243,42.165570979263585,False,0.0,True,0.0,False,0.0,0.0
999962442,38,False,23182.0,112954.0,18.257471809173992,17.679015534649064,False,0.0,True,1385.41,False,0.0,0.0
999899052,68,False,50392.0,21598.0,44.25633772132964,41.998288540603326,False,0.0,True,0.0,True,1380.0,1.0
999634404,55,False,55870.0,126914.0,29.60981855405734,27.0679305284051,False,0.0,True,0.0,False,0.0,0.0
999698285,21,False,75592.0,40917.0,4.965519691570377,3.7862465096734046,False,0.0,True,0.0,False,0.0,0.0
999624334,41,True,18839.0,21569.0,23.399146216091225,22.98030848713457,False,0.0,True,2840.21,False,0.0,0.0
999280466,43,True,10219.0,36686.0,17.905107653430175,17.11417574043563,False,0.0,True,3207.08,False,0.0,0.0
999313489,45,True,58145.0,87634.0,26.097155807333646,22.060622918541675,False,0.0,True,0.0,False,0.0,0.0
999136184,46,True,73013.0,30257.0,25.28732072393704,20.141571101260975,False,0.0,True,0.0,False,0.0,0.0
999426408,36,True,113284.0,40470.0,12.273222538976471,14.433297599816274,False,0.0,True,0.0,False,0.0,0.0
999443817,28,True,75577.0,62820.0,8.559587740099625,11.951630762747431,False,0.0,True,0.0,False,0.0,0.0
999711455,24,False,51661.0,24475.0,4.546770525048943,6.080276461968763,False,0.0,True,0.0,False,0.0,0.0
999291502,57,False,53962.0,7431.0,25.84918729787352,26.948896496422844,False,0.0,True,0.0,False,0.0,0.0
999194401,56,True,41301.0,53224.0,23.7851596639974,32.54054592507876,False,0.0,True,1884.23,False,0.0,0.0
999917158,57,True,21890.0,57712.0,25.916324909900766,26.16789460130661,False,0.0,True,2710.36,False,0.0,0.0
999275937,69,True,47840.0,68528.0,41.421266505714684,41.359326698210694,False,0.0,True,1605.93,True,952.0,1.0
999474457,69,True,60899.0,70575.0,39.84500057287212,45.36715462358197,False,0.0,True,0.0,True,952.0,1.0
999951781,41,True,64269.0,12220.0,17.901676073297136,23.579426661829114,False,0.0,True,0.0,False,0.0,0.0
999877930,40,True,86731.0,15542.0,15.740349864357949,15.73201636830193,False,0.0,True,0.0,False,0.0,0.0
999483294,29,False,77978.0,97372.0,8.5494408928372,9.47057962794189,True,3194.0,True,0.0,False,0.0,0.0
999134171,19,False,23351.0,44795.0,2.161069115248247,3.020795279984325,True,4393.0,False,0.0,False,0.0,0.0
999568649,85,False,36953.0,13847.0,50.0,50.0,False,0.0,True,1126.65,True,1380.0,1.0
999295768,36,True,44093.0,11982.0,15.393078016047301,17.82809272955934,False,0.0,True,1765.4,False,0.0,0.0
999339491,31,True,22704.0,326440.0,12.186322757393299,12.329138414747321,False,0.0,True,0.0,False,0.0,0.0
999418243,54,True,20384.0,115028.0,26.73294742042928,28.675424285804304,False,0.0,True,2774.46,False,0.0,0.0
999926364,52,True,28494.0,12554.0,22.07768898819484,33.235918925229676,False,0.0,True,2429.3,False,0.0,0.0
999609256,67,True,73103.0,260077.0,44.11912851525973,33.66071106086757,False,0.0,True,0.0,True,952.0,1.0
999914731,68,True,70908.0,224902.0,30.641437286982868,35.060972393487454,False,0.0,True,0.0,True,952.0,1.0
999738753,67,False,27889.0,87170.0,35.65411712949289,35.99578239136584,False,0.0,True,1296.97,False,0.0,0.0
999449497,81,True,35473.0,252130.0,50.0,50.0,False,0.0,True,0.0,True,952.0,1.0
999212990,75,True,31321.0,75055.0,37.4982812390719,40.947779730676444,False,0.0,True,2308.98,True,952.0,1.0
999549577,70,False,28201.0,50433.0,33.91875202686908,45.467281395321486,False,0.0,True,1291.1,True,1380.0,1.0
999752441,29,True,63938.0,17599.0,11.877954162145347,12.246334358493002,False,0.0,True,0.0,False,0.0,0.0
999775399,24,True,53640.0,61012.0,6.020100731225001,6.7352187648480895,False,0.0,True,0.0,False,0.0,0.0
999659144,53,True,23205.0,32535.0,34.0035041400179,26.121306736593773,False,0.0,True,2654.4,False,0.0,0.0
999824949,51,True,14397.0,28156.0,20.532725885466206,25.965103986989117,False,0.0,True,3029.26,False,0.0,0.0
999453941,68,False,28967.0,42999.0,35.198369083311945,34.47917230609003,False,0.0,True,1276.71,True,1380.0,1.0
999163753,27,True,60111.0,83183.0,7.228058597523502,11.301707748899906,False,0.0,True,0.0,False,0.0,0.0
999146986,20,True,21805.0,79235.0,3.1386800845938714,3.26707687595639,False,0.0,True,2713.98,False,0.0,0.0
999194479,53,False,119001.0,9618.0,19.122407399367223,25.836210572837405,False,0.0,True,0.0,False,0.0,0.0
999651940,45,False,63724.0,103572.0,16.89093055848037,20.609195522332485,False,0.0,True,0.0,False,0.0,0.0
999473350,64,True,37944.0,16296.0,35.696903394866204,41.297885472004225,False,0.0,True,2027.1,False,0.0,0.0
999340049,67,True,21834.0,286635.0,45.41203220772353,39.44582534757552,False,0.0,True,0.0,True,952.0,1.0
999171022,77,True,22238.0,32271.0,47.768563317966134,50.0,False,0.0,True,2695.55,True,952.0,1.0
999880932,85,True,19113.0,10434.0,50.0,44.61349046707257,False,0.0,True,2828.55,True,952.0,1.0
999896121,58,True,30995.0,7012.0,30.947771476691166,27.178908791715156,False,0.0,True,2322.85,False,0.0,0.0
999133930,54,True,41267.0,61752.0,21.105556952279265,30.023451532589597,False,0.0,True,1885.68,False,0.0,0.0
999867854,77,True,49617.0,94807.0,50.0,49.80340470594756,False,0.0,True,0.0,True,952.0,1.0
999601535,86,True,9501.0,133909.0,48.196253124290195,46.34925181656729,False,0.0,True,3237.64,True,952.0,1.0
999599750,34,False,40497.0,117408.0,9.9189113607411,16.65939439741694,False,0.0,True,0.0,False,0.0,0.0
999197391,40,True,41637.0,43323.0,22.245218975160757,19.066259997052086,False,0.0,True,1869.93,False,0.0,0.0
999591169,34,True,20562.0,53579.0,16.922797088416868,12.598397043961038,False,0.0,True,2766.88,False,0.0,0.0
999322308,35,False,21107.0,254985.0,15.150788294860313,18.552542246040062,False,0.0,True,0.0,False,0.0,0.0
999400400,44,True,57239.0,12695.0,19.92082543227434,20.21295709961788,False,0.0,True,0.0,False,0.0,0.0
999123647,43,True,27277.0,13431.0,20.69426746982851,18.02865446436955,False,0.0,False,0.0,False,0.0,0.0
999352990,62,False,34729.0,31190.0,36.09837393361774,41.661285676353415,False,0.0,True,1168.44,False,0.0,0.0
999283708,24,False,53589.0,46995.0,5.315546123397815,8.407997476846536,True,4435.0,True,0.0,False,0.0,0.0
999885884,48,True,26657.0,108809.0,28.897104374288034,25.100108970895082,False,0.0,True,2507.48,False,0.0,0.0
999858196,43,True,15817.0,168459.0,19.92354021858918,26.058370952547303,False,0.0,True,2968.83,False,0.0,0.0
999127602,27,False,39440.0,19990.0,7.153823483099992,10.41476839590851,True,3679.0,False,0.0,False,0.0,0.0
999296432,62,False,31231.0,56321.0,32.07902404926258,32.458121616432955,False,0.0,True,1234.17,False,0.0,0.0
999226432,59,False,21764.0,68872.0,24.020243599976272,29.752044938207476,False,0.0,True,1412.05,False,0.0,0.0
999951733,59,False,37284.0,133966.0,27.521709249838764,33.694917286129645,False,0.0,True,1120.43,False,0.0,0.0
999402878,33,True,41655.0,36175.0,11.283812434270114,12.379498230821573,False,0.0,True,1869.16,False,0.0,0.0
999847611,29,True,69709.0,20218.0,9.776424870241353,11.078853690211323,False,0.0,True,0.0,False,0.0,0.0
999277628,30,True,21123.0,14780.0,11.830278073187921,10.910200498681299,False,0.0,True,2743.01,False,0.0,0.0
999748808,29,True,71213.0,45376.0,12.52140780191581,12.826658016442405,False,0.0,True,0.0,False,0.0,0.0
999343147,27,True,43548.0,43710.0,7.333717522129403,10.64007709412343,True,2936.0,True,1776.34,False,0.0,0.0
999474728,28,True,34683.0,39465.0,7.136846865902551,10.737320334000565,False,0.0,True,2165.89,False,0.0,0.0
999423938,83,True,65608.0,122575.0,36.573397975755064,44.34406850179478,False,0.0,True,0.0,True,952.0,1.0
999413824,85,True,56384.0,25761.0,50.0,47.7745609185609,False,0.0,True,0.0,True,952.0,1.0
999361141,39,True,90430.0,54328.0,16.752513356982416,19.022760205170904,False,0.0,True,0.0,False,0.0,0.0
999485150,42,True,31274.0,95935.0,13.959805776181682,24.614740026846217,False,0.0,True,2310.98,False,0.0,0.0
999599352,53,True,22377.0,70183.0,25.404939030976486,33.15378810675252,False,0.0,True,2689.63,False,0.0,0.0
999417582,48,True,67347.0,43881.0,16.524777010321,26.32729545200909,False,0.0,True,0.0,False,0.0,0.0
999328936,27,False,33781.0,18881.0,8.764842476895911,7.635488079342518,False,0.0,True,1186.26,False,0.0,0.0
999704016,75,True,59372.0,153182.0,42.95196514937896,45.909484858581465,False,0.0,True,0.0,True,952.0,1.0
999173475,90,True,38227.0,127667.0,37.51609799649582,50.0,False,0.0,True,2015.06,True,952.0,1.0
999451699,21,False,68375.0,63002.0,4.759517654112589,5.522723331565302,False,0.0,True,0.0,False,0.0,0.0
999785161,73,True,74402.0,87440.0,43.614639948560026,44.822292975858645,False,0.0,True,0.0,True,952.0,1.0
999908157,75,True,31774.0,56546.0,47.72056402706775,50.0,False,0.0,True,2289.7,True,952.0,1.0
999818999,38,True,32432.0,238524.0,17.38609310316522,19.69626413386247,False,0.0,True,0.0,False,0.0,0.0
999150216,36,True,44799.0,52674.0,18.425764616004724,15.510046263031336,False,0.0,True,1735.35,False,0.0,0.0
999659232,65,True,30309.0,31963.0,28.542743734384405,42.9086361670179,False,0.0,True,2352.05,False,0.0,0.0
999911986,65,True,51489.0,47249.0,44.87105992631667,36.94044782444975,False,0.0,True,0.0,False,0.0,0.0
999690097,64,False,53860.0,16497.0,33.14294136886961,42.79508405569231,False,0.0,True,0.0,False,0.0,0.0
999247203,49,False,29759.0,310257.0,19.5228264072383,22.578772394970823,False,0.0,True,0.0,False,0.0,0.0
999761733,75,True,29712.0,57000.0,33.76819508468646,45.50733205438024,False,0.0,True,2377.46,True,952.0,1.0
999926115,84,True,49343.0,338890.0,35.3655740104471,45.75614754057563,False,0.0,True,0.0,True,952.0,1.0
999242201,32,True,53334.0,16847.0,8.908569815648418,13.563121649435082,False,0.0,True,0.0,False,0.0,0.0
999828752,30,True,20812.0,11202.0,12.327542690805283,9.454864080698083,False,0.0,True,2756.24,False,0.0,0.0
999674291,21,True,43765.0,52739.0,4.048208089317277,5.235134052749878,True,4062.0,True,1767.1,False,0.0,0.0
999794687,23,True,24330.0,13147.0,4.896051666699397,5.121475486645206,True,2889.0,True,2581.95,False,0.0,0.0
999113066,50,True,22172.0,11773.0,30.349271077019505,23.192903227903887,False,0.0,True,2698.36,False,0.0,0.0
999195214,46,True,62385.0,128595.0,18.867649047458702,19.93361164607943,False,0.0,True,0.0,False,0.0,0.0
999837960,67,True,21541.0,89057.0,44.181176077804565,35.58825361789176,False,0.0,True,2725.22,True,952.0,1.0
999950258,69,True,17379.0,10825.0,36.50957910101359,38.41561782789698,False,0.0,True,2902.35,True,952.0,1.0
999554753,17,False,46686.0,143152.0,1.581321437480332,1.4955008357713424,True,4222.0,False,0.0,False,0.0,0.0
999292667,68,True,61097.0,76825.0,42.20338222715219,39.025958278309346,False,0.0,True,0.0,True,952.0,1.0
999696348,74,True,60074.0,75238.0,50.0,47.82318660624501,False,0.0,True,0.0,True,952.0,1.0
999753079,61,True,43579.0,49624.0,38.558758314124326,38.66079010458922,False,0.0,True,1787.28,False,0.0,0.0
999718545,56,True,38563.0,25223.0,23.911388436730814,33.51685454122555,False,0.0,True,2000.76,False,0.0,0.0
999912949,31,True,56133.0,420826.0,13.061980585729449,11.979772557133618,False,0.0,True,0.0,False,0.0,0.0
999847217,28,True,39025.0,29214.0,9.687590805372395,8.2442594676791,False,0.0,True,1981.1,False,0.0,0.0
999942882,55,True,36301.0,90717.0,32.245336166144,34.715392401713984,False,0.0,True,2097.03,False,0.0,0.0
999289830,56,True,77304.0,84784.0,35.10176507787137,34.31065367313538,False,0.0,True,0.0,False,0.0,0.0
999140823,38,True,28336.0,23681.0,11.669235569248706,17.140665140013944,False,0.0,True,2436.02,False,0.0,0.0
999406080,36,True,50678.0,16297.0,12.303234454984407,14.307327185630996,False,0.0,True,0.0,False,0.0,0.0
999628456,49,True,32209.0,32087.0,29.377131094699756,20.429325771416597,False,0.0,True,2271.18,False,0.0,0.0
999551799,49,True,33161.0,31186.0,25.19282720791176,31.07933508263099,False,0.0,True,2230.67,False,0.0,0.0
999416668,73,False,10358.0,168132.0,37.0563024777946,50.0,False,0.0,True,0.0,True,1380.0,1.0
999782646,55,True,31148.0,43519.0,27.668509602171095,27.66967173781158,False,0.0,True,2316.34,False,0.0,0.0
999848937,52,True,66984.0,19550.0,32.842306975011795,26.36526915104303,False,0.0,True,0.0,False,0.0,0.0
999734787,27,True,44282.0,115351.0,10.333967343984078,10.631682031784333,False,0.0,True,1757.36,False,0.0,0.0
999859571,32,True,92501.0,155605.0,12.785127554651313,14.3980360344406,False,0.0,True,0.0,False,0.0,0.0
999776921,56,True,20543.0,25094.0,31.160072438559098,24.978968696223927,False,0.0,True,2767.69,False,0.0,0.0
999507267,59,True,27038.0,31154.0,25.527318379720032,28.36365187164802,False,0.0,True,2491.26,False,0.0,0.0
999911936,82,True,40252.0,42147.0,50.0,48.89723108300094,False,0.0,True,1928.87,True,952.0,1.0
999495886,86,True,32874.0,46670.0,50.0,50.0,False,0.0,True,2242.88,True,952.0,1.0
999806349,81,True,48788.0,26768.0,41.563212997695494,50.0,False,0.0,True,0.0,True,952.0,1.0
999784784,79,True,31369.0,23516.0,39.72347503686376,50.0,False,0.0,True,2306.94,True,952.0,1.0
999413887,59,True,33559.0,20747.0,27.074501095560763,30.26599155412201,False,0.0,True,2213.73,False,0.0,0.0
999294661,58,True,34303.0,17916.0,24.3567973763291,38.75416126258801,False,0.0,True,2182.06,False,0.0,0.0
999398692,31,True,34201.0,338279.0,9.138780363731552,12.484159169624435,False,0.0,True,0.0,False,0.0,0.0
999712346,35,True,22225.0,29835.0,11.101041288294159,17.85599161236047,False,0.0,True,2696.1,False,0.0,0.0
999481805,61,True,25743.0,111808.0,37.272198172390965,41.100766350029716,False,0.0,True,2546.38,False,0.0,0.0
999274070,55,True,42212.0,149422.0,28.099421597140925,32.53951368839959,False,0.0,True,1845.46,False,0.0,0.0
999167666,68,True,58065.0,33083.0,34.556307956254756,39.56241967206003,False,0.0,True,0.0,True,952.0,1.0
999921161,66,True,83680.0,286882.0,35.133045239636594,33.351849306335545,False,0.0,True,0.0,False,0.0,0.0
999617859,51,True,24080.0,63246.0,19.060331971850836,28.96283942738456,False,0.0,True,2617.16,False,0.0,0.0
999136026,51,True,9528.0,62990.0,30.340141063965167,24.85958467252355,False,0.0,True,3236.49,False,0.0,0.0
999969288,84,False,45300.0,420867.0,48.43149158865197,50.0,False,0.0,True,0.0,True,1380.0,1.0
999850781,27,False,61408.0,113653.0,6.1949287443378145,11.051391664254773,False,0.0,True,0.0,False,0.0,0.0
999860863,72,True,69698.0,98840.0,44.41714182361998,50.0,False,0.0,True,0.0,True,952.0,1.0
999200966,65,True,15785.0,79715.0,31.36239231832139,35.6031368297887,False,0.0,True,2970.19,False,0.0,0.0
999101488,45,True,24120.0,26450.0,21.61810556583552,19.25662841263334,False,0.0,True,2615.45,False,0.0,0.0
999269901,45,True,33441.0,25718.0,25.270488509229793,18.513343249556392,False,0.0,True,2218.75,False,0.0,0.0
999525192,69,False,47229.0,95611.0,40.65663347454341,44.42030667426762,False,0.0,True,0.0,True,1380.0,1.0
999772066,28,True,19544.0,137738.0,11.00234633601131,10.687347341213393,True,3044.0,True,2777.44,False,0.0,0.0
999714493,26,True,22142.0,155901.0,8.13044944036863,8.95176459745443,True,4421.0,True,2672.91,False,0.0,0.0
999786840,36,True,34212.0,24308.0,16.304330578940462,17.076100547143277,False,0.0,True,2185.94,False,0.0,0.0
999229136,29,True,19872.0,11887.0,12.552559093243511,10.190803961830488,True,3474.0,True,2763.8,False,0.0,0.0
999493466,40,False,16143.0,30535.0,19.38669759025397,22.382144351322054,False,0.0,True,1517.67,False,0.0,0.0
999429984,46,True,38471.0,106238.0,17.70624904974022,19.73758060678093,False,0.0,True,2004.67,False,0.0,0.0
999256182,46,True,63489.0,39116.0,19.443779694814733,23.796612717422395,False,0.0,True,0.0,False,0.0,0.0
999556338,51,True,72616.0,79515.0,24.857455062550788,30.086542761490033,False,0.0,True,0.0,False,0.0,0.0
999865283,52,True,31856.0,251681.0,30.544427252086884,33.420148619062346,False,0.0,True,0.0,False,0.0,0.0
999654813,40,False,37164.0,153539.0,17.773165941079323,23.176430885462374,False,0.0,True,0.0,False,0.0,0.0
999186583,53,True,19466.0,10708.0,28.39593887169178,31.38116516366307,False,0.0,True,2813.53,False,0.0,0.0
999651935,50,True,43123.0,2707.0,22.097137075959616,29.930557974807236,False,0.0,True,1806.69,False,0.0,0.0
999698588,37,False,36556.0,109954.0,12.510694242557,18.159243663883466,False,0.0,True,1134.11,False,0.0,0.0
999470251,83,True,15114.0,60210.0,49.7566836704047,50.0,False,0.0,True,2998.75,True,952.0,1.0
999643699,84,True,35420.0,110253.0,40.36074622736487,50.0,False,0.0,True,2134.52,True,952.0,1.0
999487004,51,True,42394.0,13859.0,22.58486286516361,33.11879286326173,False,0.0,True,1837.71,False,0.0,0.0
999768355,56,True,19502.0,43705.0,23.461062996754237,30.720220056843267,False,0.0,True,2811.99,False,0.0,0.0
999861471,23,True,33388.0,95416.0,4.167775162380966,6.486107729599741,False,0.0,True,2221.01,False,0.0,0.0
999370268,23,True,105098.0,39578.0,6.247815969310487,5.748980031237058,False,0.0,True,0.0,False,0.0,0.0
999851887,34,True,45713.0,83725.0,10.62032346356736,17.040503492489783,False,0.0,True,1696.45,False,0.0,0.0
999770609,31,True,38323.0,106243.0,13.193345537195981,9.620151632236594,False,0.0,False,0.0,False,0.0,0.0
999148806,73,True,36241.0,82244.0,50.0,50.0,False,0.0,True,2099.58,True,952.0,1.0
999296005,74,True,37699.0,229452.0,35.038388188784026,36.316498122419134,False,0.0,True,0.0,True,952.0,1.0
999380569,84,True,75138.0,73604.0,39.67234990931132,46.6317133201341,False,0.0,True,0.0,True,952.0,1.0
999639243,84,True,23323.0,138341.0,50.0,47.728453873125915,False,0.0,True,2649.37,True,952.0,1.0
999444138,45,False,38735.0,94623.0,17.847156119651878,19.486329914388342,False,0.0,True,0.0,False,0.0,0.0
999867973,43,True,21738.0,28397.0,21.668697684615722,23.663684330743347,False,0.0,True,2716.83,False,0.0,0.0
999412679,43,True,17015.0,39342.0,22.775875490897583,22.60707256309547,False,0.0,True,2917.84,False,0.0,0.0
999576558,42,True,38974.0,32027.0,16.02794700562597,17.821134422947736,False,0.0,True,1983.27,False,0.0,0.0
999793852,42,True,22714.0,18396.0,19.22966308072259,17.87567857199924,False,0.0,True,2675.29,False,0.0,0.0
999245564,20,True,39798.0,118909.0,2.702279053584917,4.435018740834637,False,0.0,True,1948.2,False,0.0,0.0
999377673,17,True,34309.0,58495.0,1.2589529502443002,1.8913860075265492,False,0.0,False,0.0,False,0.0,0.0
999812765,38,True,47488.0,1000000.0,14.91597662913932,21.61732967584173,False,0.0,True,0.0,False,0.0,0.0
999255112,37,True,13003.0,129859.0,19.418090769752144,19.215333118555847,False,0.0,True,3088.59,False,0.0,0.0
999740978,59,False,48858.0,7423.0,36.59332280169263,36.010047117419404,False,0.0,True,0.0,False,0.0,0.0
999114900,60,True,28756.0,195432.0,35.74869778937363,36.26231276482796,False,0.0,True,0.0,False,0.0,0.0
999707322,52,True,43692.0,36422.0,20.13683509007489,30.380288594711345,False,0.0,True,1782.47,False,0.0,0.0
999847036,40,True,22963.0,17851.0,16.447353614531522,16.846098225111845,False,0.0,True,2664.69,False,0.0,0.0
999696660,42,True,23246.0,479438.0,13.824645818879382,24.396575730735865,False,0.0,True,0.0,False,0.0,0.0
999204008,33,True,43310.0,13170.0,12.74577726382563,10.91088885224033,False,0.0,True,1798.73,False,0.0,0.0
999405884,36,True,52681.0,24647.0,14.094052234845808,19.61265186676847,False,0.0,True,0.0,False,0.0,0.0
999632792,31,True,35654.0,43778.0,8.803092321206245,14.085530044119068,False,0.0,True,2124.57,False,0.0,0.0
999675220,21,True,29070.0,11146.0,4.705954770313856,3.6794266721000186,False,0.0,True,2404.78,False,0.0,0.0
999914242,18,True,42017.0,52397.0,1.7446006077775928,2.6445972774000057,False,0.0,False,0.0,False,0.0,0.0
999920115,14,True,46153.0,49298.0,0.0,0.0,True,3315.0,False,0.0,False,0.0,0.0
999284457,77,True,72058.0,28079.0,42.432252709215334,42.84900954039897,False,0.0,True,0.0,True,952.0,1.0
999318606,76,True,18882.0,258166.0,36.106575924207476,46.29940762951912,False,0.0,True,0.0,True,952.0,1.0
999266193,71,True,28771.0,9357.0,47.335573125924995,49.930844182054116,False,0.0,True,2417.51,True,952.0,1.0
999519051,71,True,26104.0,15352.0,45.141808604421485,46.53785583954524,False,0.0,True,2531.01,True,952.0,1.0
999785247,78,False,35232.0,49132.0,50.0,50.0,False,0.0,True,1158.99,True,1380.0,1.0
999557101,19,False,63299.0,60872.0,2.427967866807371,2.5011781009413,False,0.0,True,0.0,False,0.0,0.0
999857692,20,True,44793.0,229474.0,3.2664659479487357,3.3609825372639146,False,0.0,True,0.0,False,0.0,0.0
999646773,16,True,34779.0,79720.0,0.6668179332523126,0.8124879460919516,True,3269.0,False,0.0,False,0.0,0.0
999974440,63,False,20807.0,25820.0,31.399185562811564,38.28352034215128,False,0.0,True,1430.04,False,0.0,0.0
999243047,18,True,17127.0,47727.0,1.7624402428652,1.9374278652727654,True,2742.0,False,0.0,False,0.0,0.0
999959776,15,True,27470.0,6584.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0
999598405,56,True,25690.0,295169.0,36.47098136227476,30.122894630931057,False,0.0,True,0.0,False,0.0,0.0
999348058,61,True,18773.0,36066.0,38.10360052779813,28.090382208089427,False,0.0,True,2843.02,False,0.0,0.0
999855032,45,True,53684.0,97966.0,23.43111105415527,27.95039656605929,False,0.0,True,0.0,False,0.0,0.0
999359742,54,True,36184.0,87812.0,34.72415054945924,25.330517538143262,False,0.0,True,2102.01,False,0.0,0.0
999419445,57,False,39513.0,20029.0,36.7757065434227,37.619664032512574,False,0.0,True,0.0,False,0.0,0.0
999435619,27,True,28644.0,31036.0,9.030571717734297,9.043232462799185,False,0.0,True,2422.91,False,0.0,0.0
999591512,38,True,71955.0,106594.0,13.394971673544147,15.674389499031902,False,0.0,True,0.0,False,0.0,0.0
999590811,56,False,27417.0,91680.0,23.941148594792367,37.10357329489722,False,0.0,True,1305.83,False,0.0,0.0
999985862,75,True,44304.0,11262.0,32.259257079222444,46.60250485819031,False,0.0,True,1756.42,True,952.0,1.0
999817548,82,True,40752.0,173339.0,34.40964465354054,49.81892382641213,False,0.0,True,1907.59,True,952.0,1.0
999414644,71,True,31875.0,92989.0,41.13018783338988,50.0,False,0.0,True,2285.4,True,952.0,1.0
999736617,68,True,17605.0,96244.0,37.471989993748515,42.52061587944112,False,0.0,True,2892.73,True,952.0,1.0
999888001,28,True,27638.0,11672.0,8.549656473292046,7.8514943618360356,True,2401.0,True,2440.98,False,0.0,0.0
999702229,32,True,28038.0,50688.0,15.013044359526322,13.091659440182788,False,0.0,True,2448.7,False,0.0,0.0
999935499,75,False,36740.0,16992.0,50.0,46.361454670470366,False,0.0,True,1130.66,True,1380.0,1.0
999317980,56,True,127304.0,34608.0,28.384813840357776,36.7502296689438,False,0.0,True,0.0,False,0.0,0.0
999904197,58,True,16720.0,85723.0,27.7428707137287,32.5110381803562,False,0.0,True,2930.4,False,0.0,0.0
999134244,44,True,26970.0,47579.0,18.73942068331306,22.635818077465593,False,0.0,True,2494.16,False,0.0,0.0
999122121,37,True,33105.0,89509.0,16.012770697573018,13.204564579523915,False,0.0,True,2233.05,False,0.0,0.0
999671828,32,False,40661.0,5995.0,15.195222162825424,13.268827043293637,False,0.0,True,0.0,False,0.0,0.0
999822712,35,False,35142.0,20567.0,10.872279995576111,12.110403509937555,False,0.0,True,1160.68,False,0.0,0.0
